gene_id	gene_id	geneSymbol	bioType	annotationLevel	logFC	AveExpr	t	P.Value	adj.P.Val	B
9081	ENSMUSG00000003033.15	Ap1m1	protein_coding	2	-0.0307801502828566	5.59893897690431	-0.71092443900885	0.490982993420224	0.829451072194393	-6.24163973219875
8691	ENSMUSG00000015357.10	Clpx	protein_coding	2	-0.0263867670905659	4.76025642087672	-0.763399532821696	0.460257401187769	0.812334963771614	-6.14294946310625
13908	ENSMUSG00000018470.8	Kcnab3	protein_coding	2	-0.0185960889503323	5.51011251718168	-0.151614985294207	0.88205890761735	0.972935575480392	-6.48895517851026
6625	ENSMUSG00000021363.14	Mak	protein_coding	2	-0.174610124311052	1.44910048518272	-1.05578119693092	0.31226309462431	0.723058908211431	-5.19869731533336
3671	ENSMUSG00000022010.19	Tsc22d1	protein_coding	2	0.0854796868042905	8.48893643631015	1.6094425151981	0.13400150917533	0.55990881134997	-5.20083418660764
13880	ENSMUSG00000025658.16	Cnksr2	protein_coding	2	0.0190580095807931	7.66312619351251	0.153968065045934	0.880243951808694	0.972935575480392	-6.45096198951582
7238	ENSMUSG00000031883.13	Car7	protein_coding	2	0.0895356546558715	3.33600674116744	0.959385457768849	0.356663182508371	0.755844622796233	-5.70247673414488
11348	ENSMUSG00000029397.15	Rchy1	protein_coding	2	0.0172805922848953	4.67087439947993	0.433670694563017	0.672371502618328	0.908879450754873	-6.33335421612653
4651	ENSMUSG00000020844.6	Nxn	protein_coding	2	0.162763989719113	3.61414328794334	1.40426840691889	0.186079472897859	0.613659672196212	-5.28088085937171
1124	ENSMUSG00000014859.9	E2f4	protein_coding	2	0.116770875509378	4.55213105957312	2.63407430835948	0.0221190988154934	0.301437110666416	-3.55394232225466
14175	ENSMUSG00000006403.13	Adamts4	protein_coding	2	0.0153676994203978	4.67153442929553	0.120241087831015	0.906320773734467	0.980461295593461	-6.42303486560064
8865	ENSMUSG00000003813.15	Rad23a	protein_coding	1	0.0340476222713462	5.74817637741236	0.741151880898436	0.473133412916726	0.818769917621509	-6.22209978527092
9971	ENSMUSG00000030424.15	Zfp939	transcribed_unprocessed_pseudogene	2	0.0598345436461014	2.22676560023808	0.596715044271716	0.562002615691224	0.864698754292254	-5.71138650650147
5998	ENSMUSG00000002660.8	Clpp	protein_coding	2	0.0575024138375172	4.84718586164341	1.16017028739018	0.26897754463349	0.687557844083987	-5.78000323306533
3681	ENSMUSG00000040048.14	Ndufb10	protein_coding	1	0.0991972526592648	6.15341599906292	1.60652699878089	0.134642372508405	0.560886645473287	-5.27065044644822
14548	ENSMUSG00000045980.13	Tmem104	protein_coding	2	-0.0056579804622436	4.57547756353994	-0.0845778178784596	0.93401893618096	0.984927801333478	-6.41475960362548
4022	ENSMUSG00000049553.11	Polr1a	protein_coding	2	-0.0727797166622633	5.28394238055678	-1.52840107109531	0.152837896352817	0.582303705909297	-5.36349994405035
14696	ENSMUSG00000032355.16	Mlip	protein_coding	2	0.0101937000322476	4.63360269306313	0.0685494492726008	0.946499315874814	0.988102266004441	-6.42432675650608
12714	ENSMUSG00000031972.5	Acta1	protein_coding	2	0.0339271136095112	2.18139213749044	0.275448746984763	0.787748655876873	0.950553951224371	-5.83829240455463
14304	ENSMUSG00000024451.9	Arap3	protein_coding	2	-0.0073955737058287	3.47035084371798	-0.108932226918158	0.91509176914637	0.981399196060528	-6.18921868912753
5172	ENSMUSG00000025580.15	Eif4a3	protein_coding	2	0.0631574283374041	5.28686593295411	1.30673301226183	0.216265301383784	0.641155140413632	-5.64678361310842
13739	ENSMUSG00000038127.14	Ccdc50	protein_coding	2	-0.0085601568680644	5.9361201719155	-0.168497430406344	0.869053465883373	0.970393434960784	-6.49259692178734
11481	ENSMUSG00000030067.17	Foxp1	protein_coding	1	0.0776302095487392	6.21702391851007	0.421402651294856	0.681056374158828	0.909963039467462	-6.41151825278906
14351	ENSMUSG00000033799.10	Tasor2	protein_coding	2	-0.0078544436196107	5.03061789764176	-0.104229622408234	0.918742562403633	0.982098871139669	-6.46630767679388
10645	ENSMUSG00000040270.16	Bach2	protein_coding	1	-0.0489345323756756	3.42358177575102	-0.51833372285814	0.613832690659051	0.884455523474646	-6.04619157300169
4657	ENSMUSG00000000686.11	Abhd15	protein_coding	2	0.204064583139716	0.11267593543488	1.40294516111298	0.186464245475292	0.614008334666766	-4.658093685429
9826	ENSMUSG00000026740.12	Dnajc1	protein_coding	2	0.0388329672814144	4.4065194094284	0.615697059126009	0.549818130416923	0.858272558960442	-6.19539216832003
14327	ENSMUSG00000042115.4	Klhdc8a	protein_coding	2	-0.0140382950444343	4.68436892901216	-0.106393769927449	0.917062214207744	0.981940954258988	-6.4278636823493
4297	ENSMUSG00000032584.12	Mst1r	protein_coding	2	-0.20613689699659	0.630706683685952	-1.47437818338206	0.166624758819351	0.594352103246504	-4.64021988974339
10493	ENSMUSG00000041119.12	Pde9a	protein_coding	2	-0.0362798075612607	3.59905871818063	-0.53746965368015	0.600959763857622	0.878365792358199	-6.07798220703972
808	ENSMUSG00000046312.4	Myorg	protein_coding	2	0.215998532652258	4.81754564649855	2.91702463276699	0.0131479454949204	0.248920075981288	-3.08739645664782
1269	ENSMUSG00000074215.2	Gm10643	protein_coding	3	-0.225932154140549	1.41644982460357	-2.54596322762724	0.0259872166627059	0.313770937807819	-3.27500218191313
6710	ENSMUSG00000058420.8	Syt17	protein_coding	2	-0.123691776759192	5.90067450733148	-1.04277887793018	0.318001344314603	0.726966340192487	-5.95675124328343
6227	ENSMUSG00000032350.9	Gclc	protein_coding	2	-0.0406267608522892	5.70423064390077	-1.1200036787895	0.285051830482187	0.70216577363445	-5.87456143032577
5461	ENSMUSG00000041629.7	Fam104a	protein_coding	2	0.0517666029670678	5.21336655906749	1.25412899811367	0.23413666813897	0.657581075471371	-5.70497034573827
3648	ENSMUSG00000036391.16	Sec24a	protein_coding	2	-0.0819827576390286	4.39815476394928	-1.61464497406056	0.132864574136587	0.558657484510182	-5.15256390242288
13250	ENSMUSG00000028709.3	Mob3c	protein_coding	2	-0.0197258633251206	2.40102775702593	-0.219506855846621	0.830016773236119	0.961034906317077	-5.90434671098313
3660	ENSMUSG00000020736.12	Nt5c	protein_coding	2	0.0786147727131345	4.21654852892708	1.61164538776163	0.133519063236967	0.559569239892049	-5.12725334359708
9521	ENSMUSG00000018102.5	Hist1h2bc	protein_coding	2	0.0777005399039596	4.76779320183982	0.653145156559556	0.526218836213228	0.847743890320487	-6.22244290572075
6020	ENSMUSG00000105152.1	Gm42864	lncRNA	2	-0.279989329747083	0.432759323304928	-1.15786767396048	0.269879644740652	0.687720210804821	-4.94026375683272
11813	ENSMUSG00000030272.15	Camk1	protein_coding	2	-0.0183918120347111	5.87366793616947	-0.377941012726576	0.712203630902636	0.924916415523701	-6.43264880849272
8586	ENSMUSG00000020747.17	Tmem94	protein_coding	2	-0.0457068411870074	6.07592572346412	-0.776046107662237	0.453037862466193	0.809265700923131	-6.19559752462416
1078	ENSMUSG00000050931.7	Sgms2	protein_coding	2	0.284048332977369	2.07324401709741	2.66046029401812	0.0210747924029723	0.299518165674652	-3.14818320758578
14275	ENSMUSG00000035105.5	Egln3	protein_coding	2	0.0151648768830539	3.28708655901515	0.112009342839971	0.912703989935255	0.980864105671199	-6.14312135713169
6842	ENSMUSG00000028622.11	Mrpl37	protein_coding	2	0.0447584704547897	4.92575276081125	1.02350192467843	0.32665198261454	0.731613685083275	-5.93140817745636
12216	ENSMUSG00000025060.14	Slk	protein_coding	2	-0.0240600018841453	6.52782062917364	-0.331032793716836	0.746440041100582	0.937433866792684	-6.44052108546198
14378	ENSMUSG00000072720.9	Myo18b	protein_coding	2	-0.0094021683945458	1.03864213740835	-0.101381615326288	0.920954516896982	0.982555035101338	-5.62259508574794
14069	ENSMUSG00000060143.7	Gm10076	lncRNA	2	0.0118007964572614	5.24766074901181	0.132641859537668	0.896717796826531	0.977806960276282	-6.47947272720485
8550	ENSMUSG00000041817.14	Fam169a	protein_coding	2	0.038805137049047	6.23955059536279	0.783429279001045	0.448856656740438	0.805380386430656	-6.18733221814568
10123	ENSMUSG00000068037.11	Mas1	protein_coding	2	-0.107389395766127	3.71389011193968	-0.579447074188793	0.573213930857472	0.86871012852096	-6.08121710785689
10881	ENSMUSG00000044857.8	Lemd2	protein_coding	2	0.0239780699385966	4.76802010064904	0.487845328074225	0.634622396445662	0.894424975036093	-6.31972618676905
12899	ENSMUSG00000054277.8	Arfgap3	protein_coding	2	-0.0155106614139077	4.20016539779734	-0.256825153171577	0.801749177614462	0.9534818473021	-6.32208717052385
4194	ENSMUSG00000050122.19	Vwa3b	protein_coding	2	0.336296820554109	0.963546084073226	1.49632129569435	0.160901821528856	0.58825234779056	-4.65901980041656
11615	ENSMUSG00000089996.6	Tmsb15b2	protein_coding	2	0.0608873327601939	0.889416216539863	0.40446163959209	0.693128241649862	0.915459244178532	-5.52188750122577
1775	ENSMUSG00000062846.7	Gm14176	processed_pseudogene	2	-0.220264706803108	1.40682948037261	-2.24886536621032	0.0444982947848809	0.384182403178445	-3.71302104830635
12961	ENSMUSG00000009555.16	Cdk9	protein_coding	2	-0.0091531738857695	5.97081489381986	-0.249655607563505	0.807158547876537	0.95536495546988	-6.47483754431554
14732	ENSMUSG00000037461.10	Ints7	protein_coding	2	0.0044211618018306	4.94365265122269	0.0639974068247113	0.950046596286952	0.989315414840402	-6.46202261730718
2560	ENSMUSG00000050967.5	Creg2	protein_coding	2	0.165401779499083	7.49610370066494	1.93459290694849	0.0774436332484389	0.463919993177469	-4.75398599093296
10171	ENSMUSG00000021666.16	Gfm2	protein_coding	2	-0.028849540546639	4.38724871283597	-0.5730279001317	0.577412053774556	0.87093085450546	-6.21868094998613
6556	ENSMUSG00000020430.12	Pes1	protein_coding	2	0.0420437777909682	5.25016789503932	1.06715708935197	0.307306235705743	0.718829491329543	-5.91311645858689
2007	ENSMUSG00000038848.14	Ythdf1	protein_coding	2	0.0865009200077506	5.90911899174625	2.136171776417	0.0543965984837687	0.415500275156796	-4.46949604759348
2267	ENSMUSG00000038975.14	Rabggtb	protein_coding	2	0.0852516390130575	4.96703456073936	2.03573785361689	0.0649337671487211	0.439276362152922	-4.59312144605499
12346	ENSMUSG00000040433.16	Zbtb38	protein_coding	2	0.020389333189467	6.01670592852205	0.317706663142748	0.756274410906438	0.939690973136487	-6.45423364886495
5677	ENSMUSG00000020463.15	Ppp4r3b	protein_coding	2	0.0663740746384007	5.3763679656564	1.21590587336298	0.247850795190134	0.669673886589391	-5.75792220072061
12709	ENSMUSG00000046519.15	Golph3l	protein_coding	2	-0.0114724307975632	4.43822255214109	-0.276106166832693	0.787255815272587	0.950268460538785	-6.35767201725881
14618	ENSMUSG00000036890.13	Gtdc1	protein_coding	2	-0.0063526469539334	5.30110253554592	-0.0765568061588978	0.940262366092484	0.986713823431864	-6.48852986429528
9505	ENSMUSG00000032116.18	Stt3a	protein_coding	2	0.0205244025088774	5.49474030455952	0.654912107282863	0.525119936533393	0.847276665533188	-6.27731219738555
12374	ENSMUSG00000022844.8	Pdia5	protein_coding	2	0.0479049213464814	0.605535662044061	0.314620105660844	0.758558680711152	0.94044226393215	-5.49931684176868
8791	ENSMUSG00000022370.13	Mrpl13	protein_coding	2	0.0443667615676982	4.26720244458716	0.748839863907557	0.468658717431705	0.817445067631345	-6.08025051657405
10558	ENSMUSG00000024614.7	Tmx3	protein_coding	2	0.0206295606618106	6.294338744586	0.530262342026437	0.605791997144874	0.880216716427396	-6.35625041485855
12571	ENSMUSG00000086965.1	Rtl10	protein_coding	2	0.0370814991001027	0.252707913187861	0.29105508998812	0.776075652803672	0.946626563465933	-5.44324536762014
561	ENSMUSG00000032109.15	Nlrx1	protein_coding	2	-0.229255716065075	3.08138948314711	-3.20491848033832	0.0077378866158948	0.211249812006538	-2.3624316722394
12153	ENSMUSG00000054728.16	Phactr1	protein_coding	2	0.0450752964029952	8.44971554540632	0.338226286005037	0.741150645984012	0.93559628690415	-6.37673021797378
3488	ENSMUSG00000089917.7	Uckl1	protein_coding	2	-0.101954133379804	3.94065624227079	-1.65878069125891	0.123554626366659	0.543335807493163	-5.01247295147556
1921	ENSMUSG00000030122.12	Ptms	protein_coding	2	0.13654493440129	8.47870802498176	2.17058878478821	0.0511717845730147	0.408495676744934	-4.35028530280875
10966	ENSMUSG00000070883.3	Ccdc173	protein_coding	2	-0.0659262258912364	0.297435430417794	-0.478308757255433	0.641194019671855	0.897040197303299	-5.38677716563447
11330	ENSMUSG00000020801.8	Med31	protein_coding	2	-0.0223681974399773	2.66956325155433	-0.435562257000454	0.671036766966869	0.908207444050301	-5.89882928236191
6106	ENSMUSG00000021905.14	Dph3	protein_coding	2	0.0466875775028844	4.86819280074542	1.14348041074783	0.275569384347415	0.692330287218339	-5.80054738438362
5973	ENSMUSG00000049047.11	Armcx3	protein_coding	2	0.0681822732855829	6.58363812145527	1.16546703504203	0.266911316535414	0.685488477660474	-5.81594566119725
7637	ENSMUSG00000030091.17	Nup210	protein_coding	1	0.0480399364105624	4.66836191635132	0.905446444291654	0.383393885021733	0.769673573643358	-6.01282131827362
7834	ENSMUSG00000024235.11	Map3k8	protein_coding	2	-0.0820944653230914	0.806960604769785	-0.876380220318255	0.398361272895689	0.779933022404251	-5.23626879536293
14591	ENSMUSG00000079507.10	H2-Q1	protein_coding	2	0.0158872335363473	0.769653311855881	0.0795045609899199	0.937967373621166	0.986077218538103	-5.5723343333677
13894	ENSMUSG00000018841.17	Rad51d	protein_coding	1	0.0081699967853521	3.99708663779542	0.15259136076017	0.881305732952485	0.972935575480392	-6.30448855797375
14082	ENSMUSG00000072964.14	Bhlhb9	protein_coding	2	-0.0055643695908447	5.93824865396235	-0.131209897777011	0.897825843710418	0.97812711482758	-6.49890934692415
6390	ENSMUSG00000020674.17	Pxdn	protein_coding	2	-0.168990934064786	6.01050229165972	-1.09167143694266	0.296825395183819	0.712278028871474	-5.90582615255742
11719	ENSMUSG00000091896.8	Ube2d2a	protein_coding	2	0.0126058309237576	7.38533147034988	0.390895390750471	0.702859509742714	0.920134254094066	-6.39260838552194
